drug_id	target_id	drug_target_references
DB00201	BE0002406	
DB00201	BE0002379	
DB00201	BE0002407	
DB00201	BE0004914	
DB00201	BE0004874	
DB00201	BE0000241	
DB00201	BE0000354	
DB00201	BE0009789	
DB00202	BE0000411	
DB00202	BE0003438	
DB00202	BE0000092	
DB00202	BE0000560	
DB00202	BE0000045	
DB00203	BE0000182	
DB00203	BE0003556	
DB00203	BE0003557	
DB00204	BE0000090	
DB00204	BE0000210	
DB00204	BE0001131	
DB00205	BE0000330	
DB00205	BE0000563	
DB00205	BE0001153	
DB00206	BE0000118	
DB00206	BE0004674	
DB00206	BE0003408	
DB00207	BE0004800	
DB00207	BE0001092	
DB00208	BE0000110	
DB00209	BE0000092	
DB00209	BE0000045	
DB00210	BE0000206	
DB00210	BE0000144	
DB00210	BE0000078	
DB00210	BE0000707	
DB00210	BE0000412	
DB00210	BE0001040	
DB00210	BE0001164	
DB00210	BE0000663	
DB00210	BE0000529	
DB00211	BE0000501	
DB00211	BE0000575	
DB00211	BE0000715	
DB00212	BE0000270	
DB00213	BE0000349	
DB00213	BE0000766	
DB00214	BE0000502	
DB00214	BE0000281	
DB00215	BE0000749	
DB00215	BE0000442	
DB00216	BE0000659	
DB00216	BE0000797	
DB00216	BE0000460	
DB00216	BE0000291	
DB00217	BE0004864	
DB00217	BE0000644	
DB00217	BE0004872	
DB00218	BE0000429	
DB00218	BE0000366	
DB00218	BE0000742	
DB00219	BE0000092	
DB00220	BE0000664	
DB00221	BE0000172	
DB00221	BE0000694	
DB00222	BE0000708	
DB00222	BE0000644	
DB00222	BE0000207	
DB00223	BE0000794	
DB00224	BE0004854	
DB00226	BE0000486	
DB00227	BE0000574	
DB00227	BE0000516	
DB00227	BE0002366	
DB00228	BE0004797	
DB00228	BE0009847	
DB00228	BE0000218	
DB00228	BE0004852	
DB00228	BE0003888	
DB00228	BE0004902	
DB00228	BE0000433	
DB00229	BE0000576	
DB00230	BE0000691	
DB00231	BE0004797	
DB00231	BE0008668	
DB00232	BE0000502	
DB00232	BE0000267	
DB00232	BE0000322	
DB00232	BE0000535	
DB00233	BE0000262	
DB00233	BE0004655	
DB00233	BE0000248	
DB00233	BE0003768	
DB00234	BE0000486	
DB00235	BE0000436	
DB00236	BE0004796	
DB00237	BE0004797	
DB00237	BE0009927	
DB00237	BE0000640	
DB00237	BE0000829	
DB00237	BE0000831	
DB00237	BE0000830	
DB00237	BE0000346	
DB00237	BE0000826	
DB00237	BE0000832	
DB00237	BE0000827	
DB00237	BE0000828	
DB00238	BE0004136	
DB00239	BE0000233	
DB00239	BE0004668	
DB00239	BE0000956	
DB00240	BE0000794	
DB00241	BE0000795	
DB00241	BE0000381	
DB00241	BE0000523	
DB00241	BE0000478	
DB00241	BE0000471	
DB00241	BE0000764	
DB00241	BE0000849	
DB00241	BE0002341	
DB00241	BE0000829	
DB00241	BE0000826	
DB00241	BE0004797	
DB00242	BE0000325	
DB00242	BE0002450	
DB00242	BE0003613	
DB00242	BE0004796	
DB00242	BE0000546	
DB00242	BE0003614	
DB00242	BE0003615	
DB00242	BE0003617	
DB00242	BE0003616	
DB00242	BE0000250	
DB00243	BE0004901	
DB00243	BE0009631	
DB00243	BE0009739	
DB00243	BE0004863	
DB00243	BE0000172	
DB00243	BE0009632	
DB00244	BE0000262	
DB00244	BE0000017	
DB00244	BE0000248	
DB00244	BE0000215	
DB00244	BE0004655	
DB00244	BE0001154	
DB00244	BE0001075	
DB00244	BE0004429	
DB00245	BE0000092	
DB00245	BE0000647	
DB00245	BE0000442	
DB00245	BE0000749	
DB00245	BE0000486	
DB00246	BE0000756	
DB00246	BE0000020	
DB00246	BE0000145	
DB00246	BE0000451	
DB00246	BE0000581	
DB00246	BE0000389	
DB00246	BE0000291	
DB00246	BE0000797	
DB00246	BE0000659	
DB00246	BE0000476	
DB00246	BE0000533	
DB00246	BE0000945	
DB00246	BE0000650	
DB00246	BE0000442	
DB00246	BE0000501	
DB00246	BE0000575	
DB00246	BE0000289	
DB00246	BE0000572	
DB00246	BE0000342	
DB00246	BE0000092	
DB00246	BE0000560	
DB00246	BE0000045	
DB00246	BE0000405	
DB00246	BE0000247	
DB00246	BE0009860	
DB00246	BE0004688	
DB00247	BE0000393	
DB00247	BE0000533	
DB00247	BE0000451	
DB00247	BE0000291	
DB00247	BE0000650	
DB00247	BE0000797	
DB00247	BE0000460	
DB00247	BE0000476	
DB00248	BE0000756	
DB00248	BE0000393	
DB00248	BE0000581	
DB00248	BE0000451	
DB00248	BE0000572	
DB00248	BE0000659	
DB00248	BE0000389	
DB00248	BE0000289	
DB00248	BE0000291	
DB00248	BE0000342	
DB00248	BE0000145	
DB00248	BE0000020	
DB00248	BE0000797	
DB00248	BE0000533	
DB00248	BE0000650	
DB00248	BE0000501	
DB00248	BE0000575	
DB00248	BE0000715	
DB00248	BE0000172	
DB00248	BE0000694	
DB00248	BE0004889	
DB00249	BE0004796	
DB00249	BE0000458	
DB00250	BE0002087	
DB00250	BE0002086	
DB00251	BE0000233	
DB00252	BE0000197	
DB00252	BE0000141	
DB00252	BE0000956	
DB00252	BE0003635	
DB00252	BE0002082	
DB00252	BE0000090	
DB00252	BE0008715	
DB00252	BE0002081	
DB00252	BE0002084	
DB00252	BE0004797	
DB00253	BE0000794	
DB00254	BE0004799	
DB00255	BE0000123	
DB00255	BE0002088	
DB00255	BE0000792	
DB00255	BE0003722	
DB00255	BE0005001	
DB00255	BE0003740	
DB00255	BE0000956	
DB00255	BE0000132	
DB00255	BE0000685	
DB00256	BE0000019	
DB00257	BE0000233	
DB00257	BE0000415	
DB00257	BE0000956	
DB00257	BE0000635	
DB00257	BE0004803	
DB00258	BE0004815	
DB00259	BE0000803	
DB00260	BE0000733	
DB00260	BE0000806	
DB00261	BE0000436	
DB00262	BE0004796	
DB00262	BE0000648	
DB00262	BE0004810	
DB00263	BE0000803	
DB00264	BE0000172	
DB00264	BE0000694	
DB00266	BE0000713	
DB00266	BE0001184	
DB00266	BE0001185	
DB00267	BE0000576	
DB00267	BE0002393	
DB00268	BE0000581	
DB00268	BE0000389	
DB00268	BE0004888	
DB00268	BE0000756	
DB00269	BE0000123	
DB00270	BE0000430	
DB00270	BE0000691	
DB00270	BE0002354	
DB00270	BE0000864	
DB00270	BE0002396	
DB00270	BE0002359	
DB00270	BE0002355	
DB00272	BE0000112	
DB00273	BE0000795	
DB00273	BE0009738	
DB00273	BE0009793	
DB00273	BE0000322	
DB00273	BE0000535	
DB00273	BE0000267	
DB00273	BE0003625	
DB00273	BE0009739	
DB00273	BE0008718	
DB00274	BE0003577	
DB00274	BE0000588	
DB00274	BE0000488	
DB00274	BE0002393	
DB00274	BE0002063	
DB00274	BE0003685	
DB00275	BE0000062	
DB00276	BE0004796	
DB00276	BE0000742	
DB00276	BE0000090	
DB00276	BE0000925	
DB00276	BE0000530	
DB00277	BE0000013	
DB00277	BE0000924	
DB00277	BE0000241	
DB00277	BE0000487	
DB00277	BE0000182	
DB00277	BE0001133	
DB00277	BE0000436	
DB00277	BE0002366	
DB00277	BE0009002	
DB00277	BE0009003	
DB00277	BE0009004	
DB00277	BE0001717	
DB00277	BE0009005	
DB00277	BE0009006	
DB00278	BE0000048	
DB00279	BE0000687	
DB00279	BE0000315	
DB00279	BE0009045	
DB00280	BE0000197	
DB00280	BE0000092	
DB00280	BE0000560	
DB00280	BE0000045	
DB00280	BE0003603	
DB00280	BE0003604	
DB00280	BE0000090	
DB00280	BE0003663	
DB00281	BE0000177	
DB00281	BE0001143	
DB00281	BE0000197	
DB00281	BE0000767	
DB00281	BE0002083	
DB00281	BE0000925	
DB00281	BE0003663	
DB00282	BE0000776	
DB00282	BE0004801	
DB00282	BE0003570	
DB00282	BE0001162	
DB00282	BE0009991	
DB00283	BE0000442	
DB00284	BE0000837	
DB00284	BE0002639	
DB00284	BE0000876	
DB00284	BE0001176	
DB00285	BE0000749	
DB00285	BE0000486	
DB00285	BE0000647	
DB00286	BE0000123	
DB00286	BE0000792	
DB00287	BE0000610	
DB00288	BE0000794	
DB00288	BE0000422	
DB00289	BE0000486	
DB00289	BE0000749	
DB00289	BE0004956	
DB00289	BE0001028	
DB00289	BE0000632	
DB00290	BE0000199	
DB00290	BE0004796	
DB00290	BE0000167	
DB00291	BE0004796	
DB00292	BE0000795	
DB00292	BE0000572	
DB00292	BE0004797	
DB00293	BE0000324	
DB00293	BE0000700	
DB00294	BE0000557	
DB00295	BE0000770	
DB00295	BE0000632	
DB00295	BE0000420	
DB00295	BE0004024	
DB00296	BE0000177	
DB00297	BE0000177	
DB00297	BE0000064	
DB00298	BE0000501	
DB00298	BE0000715	
DB00298	BE0000575	
DB00299	BE0000308	
DB00299	BE0000514	
DB00300	BE0004136	
DB00300	BE0000312	
DB00301	BE0000576	
DB00302	BE0000211	
DB00303	BE0000103	
DB00303	BE0003579	
DB00303	BE0000001	
DB00303	BE0002393	
DB00303	BE0000744	
DB00303	BE0000588	
DB00303	BE0000488	
DB00303	BE0003685	
DB00304	BE0000557	
DB00304	BE0000123	
DB00305	BE0004796	
DB00306	BE0000795	
DB00306	BE0000381	
DB00306	BE0000523	
DB00306	BE0000478	
DB00306	BE0000471	
DB00306	BE0000764	
DB00306	BE0000849	
DB00306	BE0002341	
DB00306	BE0000829	
DB00306	BE0000826	
DB00306	BE0004797	
DB00307	BE0000412	
DB00307	BE0000078	
DB00307	BE0000707	
DB00308	BE0000430	
DB00308	BE0000303	
DB00308	BE0000090	
DB00308	BE0000691	
DB00308	BE0000679	
DB00308	BE0000154	
DB00308	BE0000680	
DB00308	BE0000462	
DB00308	BE0000699	
DB00308	BE0000708	
DB00309	BE0000026	
DB00310	BE0000502	
DB00310	BE0000267	
DB00311	BE0000267	
DB00311	BE0000322	
DB00311	BE0000535	
DB00311	BE0003629	
DB00311	BE0003625	
DB00312	BE0000795	
DB00312	BE0000381	
DB00312	BE0000523	
DB00312	BE0000478	
DB00312	BE0000471	
DB00312	BE0000764	
DB00312	BE0000849	
DB00312	BE0002341	
DB00312	BE0000829	
DB00312	BE0000826	
DB00312	BE0004797	
DB00312	BE0004956	
DB00312	BE0000956	
DB00313	BE0000573	
DB00313	BE0000881	
DB00313	BE0000162	
DB00313	BE0000152	
DB00313	BE0004901	
DB00313	BE0002366	
DB00313	BE0000071	
DB00313	BE0001007	
DB00313	BE0000215	
DB00314	BE0009727	
DB00315	BE0000797	
DB00315	BE0000659	
DB00315	BE0000460	
DB00315	BE0000476	
DB00315	BE0000650	
DB00315	BE0000291	
DB00315	BE0000451	
DB00315	BE0000393	
DB00316	BE0002480	
DB00316	BE0000262	
DB00316	BE0000017	
DB00316	BE0001023	
DB00317	BE0000767	
DB00318	BE0000770	
DB00318	BE0000632	
DB00318	BE0000420	
DB00319	BE0004643	
DB00319	BE0003624	
DB00319	BE0004644	
DB00319	BE0004335	
DB00320	BE0000659	
DB00320	BE0000797	
DB00320	BE0000289	
DB00320	BE0000393	
DB00321	BE0000486	
DB00321	BE0000749	
DB00321	BE0000451	
DB00321	BE0000291	
DB00321	BE0000420	
DB00321	BE0000632	
DB00321	BE0001039	
DB00321	BE0003605	
DB00321	BE0000501	
DB00321	BE0000715	
DB00321	BE0000289	
DB00321	BE0000442	
DB00321	BE0000897	
DB00321	BE0000781	
DB00321	BE0000112	
DB00321	BE0000146	
DB00321	BE0000156	
DB00321	BE0000533	
DB00321	BE0000575	
DB00321	BE0000650	
DB00321	BE0000659	
DB00321	BE0000770	
DB00321	BE0000797	
DB00321	BE0000945	
DB00321	BE0002398	
DB00321	BE0004882	
DB00321	BE0004890	
DB00321	BE0009629	
DB00322	BE0000324	
DB00323	BE0002089	
DB00324	BE0000794	
DB00325	BE0000556	
DB00327	BE0000770	
DB00327	BE0000420	
DB00327	BE0000632	
DB00328	BE0000017	
DB00328	BE0000262	
DB00328	BE0001640	
DB00328	BE0003560	
DB00328	BE0000215	
DB00328	BE0000962	
DB00328	BE0003561	
DB00328	BE0000071	
DB00328	BE0000592	
DB00330	BE0000591	
DB00330	BE0000122	
DB00330	BE0000034	
DB00331	BE0000254	
DB00331	BE0003887	
DB00331	BE0000208	
DB00332	BE0000092	
DB00332	BE0000560	
DB00332	BE0000045	
DB00333	BE0000770	
DB00333	BE0004956	
DB00333	BE0000420	
DB00333	BE0000311	
DB00333	BE0002341	
DB00333	BE0003585	
DB00333	BE0000849	
DB00333	BE0000850	
DB00334	BE0000451	
DB00334	BE0000756	
DB00334	BE0000020	
DB00334	BE0000145	
DB00334	BE0000581	
DB00334	BE0000389	
DB00334	BE0000533	
DB00334	BE0000311	
DB00334	BE0000945	
DB00334	BE0000442	
DB00334	BE0000501	
DB00334	BE0000575	
DB00334	BE0000092	
DB00334	BE0000560	
DB00334	BE0000045	
DB00334	BE0000405	
DB00334	BE0004889	
DB00334	BE0004872	
DB00334	BE0004958	
DB00334	BE0008668	
DB00335	BE0000172	
DB00335	BE0000694	
DB00336	BE0000298	
DB00337	BE0002386	
DB00337	BE0000695	
DB00338	BE0000349	
DB00338	BE0003721	
DB00339	BE0009744	
DB00340	BE0004890	
DB00341	BE0000442	
DB00342	BE0000442	
DB00342	BE0000090	
DB00342	BE0000045	
DB00342	BE0000092	
DB00342	BE0000247	
DB00342	BE0000405	
DB00342	BE0000560	
DB00343	BE0000679	
DB00343	BE0000430	
DB00344	BE0000486	
DB00344	BE0000749	
DB00346	BE0000501	
DB00346	BE0000575	
DB00346	BE0000715	
DB00346	BE0000090	
DB00347	BE0000483	
DB00348	BE0000455	
DB00349	BE0004797	
DB00349	BE0008668	
DB00350	BE0000644	
DB00350	BE0000017	
DB00350	BE0000270	
DB00351	BE0000557	
DB00351	BE0000794	
DB00352	BE0004796	
DB00353	BE0000020	
DB00353	BE0000393	
DB00354	BE0000442	
DB00354	BE0000092	
DB00355	BE0000790	
DB00355	BE0001444	
DB00356	BE0000553	
DB00357	BE0002090	
DB00357	BE0003537	
DB00358	BE0004805	
DB00358	BE0000924	
DB00358	BE0009993	
DB00359	BE0002360	
DB00360	BE0000753	
DB00360	BE0000263	
DB00360	BE0000614	
DB00360	BE0000121	
DB00361	BE0000143	
DB00362	BE0004669	
DB00363	BE0000756	
DB00363	BE0000451	
DB00363	BE0000020	
DB00363	BE0000581	
DB00363	BE0000389	
DB00363	BE0000291	
DB00363	BE0000797	
DB00363	BE0000659	
DB00363	BE0000476	
DB00363	BE0000311	
DB00363	BE0000533	
DB00363	BE0000945	
DB00363	BE0000650	
DB00363	BE0000442	
DB00363	BE0000146	
DB00363	BE0000501	
DB00363	BE0000575	
DB00363	BE0000289	
DB00363	BE0000572	
DB00363	BE0000342	
DB00363	BE0000092	
DB00363	BE0000560	
DB00363	BE0000045	
DB00363	BE0000405	
DB00363	BE0000247	
DB00363	BE0000666	
DB00363	BE0000814	
DB00364	BE0009737	
DB00364	BE0001015	
DB00364	BE0000953	
DB00364	BE0009672	
DB00365	BE0000366	
DB00365	BE0000429	
DB00366	BE0000442	
DB00366	BE0004890	
DB00366	BE0003848	
DB00367	BE0000557	
DB00367	BE0000539	
DB00367	BE0000123	
DB00367	BE0000132	
DB00367	BE0000685	
DB00367	BE0000794	
DB00368	BE0000501	
DB00368	BE0000575	
DB00368	BE0000715	
DB00368	BE0000289	
DB00368	BE0000572	
DB00368	BE0000342	
DB00368	BE0000172	
DB00368	BE0000694	
DB00368	BE0001012	
DB00368	BE0000753	
DB00368	BE0000118	
DB00368	BE0004674	
DB00369	BE0000343	
DB00370	BE0000451	
DB00370	BE0005582	
DB00370	BE0000289	
DB00370	BE0000533	
DB00370	BE0000632	
DB00370	BE0000442	
DB00370	BE0004863	
DB00371	BE0000795	
DB00371	BE0000381	
DB00371	BE0000523	
DB00371	BE0000478	
DB00371	BE0000471	
DB00371	BE0000764	
DB00371	BE0004797	
DB00372	BE0000756	
DB00373	BE0000172	
DB00373	BE0000694	
DB00373	BE0001248	
DB00374	BE0000475	
DB00374	BE0001007	
DB00374	BE0000110	
DB00375	BE0004809	
DB00376	BE0000092	
DB00376	BE0000560	
DB00376	BE0000045	
DB00376	BE0000405	
DB00376	BE0000247	
DB00377	BE0000311	
DB00378	BE0000557	
DB00379	BE0000197	
DB00379	BE0003721	
DB00380	BE0000742	
DB00380	BE0002425	
DB00381	BE0000430	
DB00381	BE0002226	
DB00381	BE0000303	
DB00381	BE0003563	
DB00381	BE0000267	
DB00381	BE0000973	
DB00381	BE0000012	
DB00381	BE0009351	
DB00382	BE0000426	
DB00382	BE0002180	
DB00382	BE0002705	
DB00383	BE0000045	
DB00383	BE0000092	
DB00383	BE0000560	
DB00384	BE0000497	
DB00384	BE0000190	
DB00384	BE0000024	
DB00384	BE0000495	
DB00385	BE0004796	
DB00385	BE0000742	
DB00387	BE0000092	
DB00387	BE0000560	
DB00387	BE0000405	
DB00387	BE0000045	
DB00388	BE0000501	
DB00388	BE0000575	
DB00388	BE0000715	
DB00389	BE0000507	
DB00390	BE0000732	
DB00391	BE0000756	
DB00391	BE0000581	
DB00391	BE0000322	
DB00391	BE0003625	
DB00392	BE0000092	
DB00392	BE0000641	
DB00392	BE0000560	
DB00393	BE0000430	
DB00393	BE0002359	
DB00393	BE0002357	
DB00393	BE0002355	
DB00393	BE0000303	
DB00393	BE0002354	
DB00393	BE0002358	
DB00393	BE0002356	
DB00393	BE0000668	
DB00393	BE0003721	
DB00394	BE0000794	
DB00395	BE0000795	
DB00395	BE0002346	
DB00395	BE0003592	
DB00395	BE0000471	
DB00395	BE0000523	
DB00396	BE0000557	
DB00396	BE0000123	
DB00396	BE0000668	
DB00396	BE0000344	
DB00396	BE0000632	
DB00396	BE0000925	
DB00396	BE0000794	
DB00396	BE0000132	
DB00396	BE0000685	
DB00396	BE0000792	
DB00397	BE0000020	
DB00397	BE0000172	
DB00397	BE0000694	
DB00397	BE0004864	
DB00398	BE0000634	
DB00398	BE0000036	
DB00398	BE0000023	
DB00398	BE0000369	
DB00398	BE0000147	
DB00398	BE0000205	
DB00398	BE0000453	
DB00398	BE0002131	
DB00398	BE0002411	
DB00398	BE0000029	
DB00399	BE0000776	
DB00399	BE0003570	
DB00399	BE0004801	
DB00400	BE0000283	
DB00400	BE0004660	
DB00401	BE0000430	
DB00401	BE0000691	
DB00401	BE0002354	
DB00401	BE0002359	
DB00401	BE0002355	
DB00402	BE0000795	
DB00402	BE0000381	
DB00402	BE0004797	
DB00402	BE0000523	
DB00402	BE0000471	
DB00403	BE0000402	
DB00404	BE0004797	
DB00404	BE0008668	
DB00405	BE0000442	
DB00406	BE0004796	
DB00407	BE0000280	
DB00407	BE0000775	
DB00408	BE0000756	
DB00408	BE0000020	
DB00408	BE0000451	
DB00408	BE0000533	
DB00408	BE0000291	
DB00408	BE0000797	
DB00408	BE0000659	
DB00408	BE0000476	
DB00408	BE0000311	
DB00408	BE0004688	
DB00408	BE0000945	
DB00408	BE0000650	
DB00408	BE0000501	
DB00408	BE0000575	
DB00408	BE0000289	
DB00408	BE0000572	
DB00408	BE0000342	
DB00408	BE0000172	
DB00408	BE0000092	
DB00408	BE0000560	
DB00408	BE0000045	
DB00408	BE0000405	
DB00408	BE0000247	
DB00408	BE0004889	
DB00408	BE0000581	
DB00408	BE0000389	
DB00408	BE0000145	
DB00408	BE0000442	
DB00408	BE0000112	
DB00408	BE0000146	
DB00408	BE0000749	
DB00408	BE0000486	
DB00408	BE0000647	
DB00409	BE0000756	
DB00409	BE0000389	
DB00409	BE0000581	
DB00409	BE0000451	
DB00409	BE0000156	
DB00410	BE0000804	
DB00411	BE0000092	
DB00411	BE0000560	
DB00411	BE0000738	
DB00411	BE0000426	
DB00411	BE0000045	
DB00411	BE0000405	
DB00412	BE0000215	
DB00412	BE0000996	
DB00412	BE0000071	
DB00412	BE0001007	
DB00412	BE0000412	
DB00412	BE0000078	
DB00412	BE0000707	
DB00413	BE0000581	
DB00413	BE0000756	
DB00413	BE0000389	
DB00413	BE0000291	
DB00413	BE0000289	
DB00414	BE0000644	
DB00415	BE0004644	
DB00415	BE0004335	
DB00415	BE0004643	
DB00415	BE0004290	
DB00415	BE0003624	
DB00415	BE0001018	
DB00415	BE0001134	
DB00415	BE0003379	
DB00416	BE0000738	
DB00417	BE0000576	
DB00417	BE0003618	
DB00417	BE0000744	
DB00417	BE0001304	
DB00417	BE0001018	
DB00418	BE0000795	
DB00418	BE0000381	
DB00418	BE0000523	
DB00418	BE0000478	
DB00418	BE0000471	
DB00418	BE0000764	
DB00418	BE0000849	
DB00418	BE0002341	
DB00418	BE0000829	
DB00418	BE0000826	
DB00418	BE0004956	
DB00419	BE0000477	
DB00420	BE0000756	
DB00420	BE0000451	
DB00420	BE0000533	
DB00420	BE0000501	
DB00420	BE0000092	
DB00420	BE0000442	
DB00421	BE0000668	
DB00421	BE0000132	
DB00421	BE0000557	
DB00421	BE0000794	
DB00421	BE0003542	
DB00421	BE0000344	
DB00421	BE0004887	
DB00421	BE0000685	
DB00421	BE0004902	
DB00421	BE0000956	
DB00422	BE0000647	
DB00422	BE0000486	
DB00422	BE0000291	
DB00423	BE0000267	
DB00424	BE0000092	
DB00424	BE0000560	
DB00424	BE0000045	
DB00424	BE0000405	
DB00425	BE0000795	
DB00425	BE0000381	
DB00425	BE0000523	
DB00425	BE0003592	
DB00426	BE0000308	
DB00427	BE0000442	
DB00428	BE0004796	
DB00428	BE0001045	
DB00428	BE0004258	
DB00428	BE0005827	
DB00429	BE0000064	
DB00430	BE0002393	
DB00430	BE0000488	
DB00430	BE0003686	
DB00430	BE0003687	
DB00430	BE0003685	
DB00430	BE0000588	
DB00430	BE0003577	
DB00431	BE0002344	
DB00431	BE0000433	
DB00431	BE0000745	
DB00431	BE0000414	
DB00431	BE0000055	
DB00431	BE0002345	
DB00431	BE0000129	
DB00431	BE0000557	
DB00431	BE0000123	
DB00431	BE0000956	
DB00432	BE0000324	
DB00432	BE0004796	
DB00433	BE0000756	
DB00433	BE0000442	
DB00433	BE0004863	
DB00433	BE0004864	
DB00434	BE0000442	
DB00434	BE0000451	
DB00434	BE0000533	
DB00434	BE0000092	
DB00434	BE0000560	
DB00434	BE0000045	
DB00434	BE0000650	
DB00435	BE0003578	
DB00435	BE0004778	
DB00435	BE0000693	
DB00436	BE0000419	
DB00436	BE0000553	
DB00436	BE0000267	
DB00436	BE0000322	
DB00436	BE0000535	
DB00437	BE0002204	
DB00438	BE0002393	
DB00438	BE0004643	
DB00438	BE0000588	
DB00438	BE0004290	
DB00438	BE0000488	
DB00438	BE0003687	
DB00438	BE0004648	
DB00438	BE0003579	
DB00438	BE0004649	
DB00439	BE0000574	
DB00440	BE0002010	
DB00441	BE0004796	
DB00441	BE0000325	
DB00441	BE0000324	
DB00441	BE0000637	
DB00442	BE0004796	
DB00443	BE0000794	
DB00444	BE0000742	
DB00445	BE0000742	
DB00445	BE0004796	
DB00446	BE0004650	
DB00446	BE0001544	
DB00446	BE0000929	
DB00447	BE0004643	
DB00447	BE0000576	
DB00448	BE0000349	
DB00448	BE0003474	
DB00449	BE0000501	
DB00449	BE0000289	
DB00449	BE0000694	
DB00449	BE0002180	
DB00449	BE0000426	
DB00450	BE0000756	
DB00450	BE0000501	
DB00451	BE0000687	
DB00451	BE0000315	
DB00451	BE0003576	
DB00451	BE0001155	
DB00452	BE0004799	
DB00452	BE0000279	
DB00452	BE0000919	
DB00453	BE0000019	
DB00453	BE0000127	
DB00453	BE0004799	
DB00454	BE0000632	
DB00454	BE0000365	
DB00454	BE0000417	
DB00454	BE0000760	
DB00454	BE0000454	
DB00454	BE0000396	
DB00454	BE0004890	
DB00454	BE0000770	
DB00454	BE0000647	
DB00454	BE0000486	
DB00454	BE0000749	
DB00454	BE0002705	
DB00455	BE0000442	
DB00455	BE0000090	
DB00456	BE0001349	
DB00456	BE0004290	
DB00456	BE0004335	
DB00456	BE0004643	
DB00456	BE0004644	
DB00456	BE0003624	
DB00456	BE0000576	
DB00456	BE0001358	
DB00457	BE0000501	
DB00457	BE0000575	
DB00457	BE0000715	
DB00457	BE0000090	
DB00457	BE0000289	
DB00457	BE0000572	
DB00457	BE0004863	
DB00458	BE0000486	
DB00458	BE0000451	
DB00458	BE0000749	
DB00458	BE0000442	
DB00458	BE0000501	
DB00458	BE0000715	
DB00458	BE0000092	
DB00458	BE0000560	
DB00458	BE0000045	
DB00458	BE0000405	
DB00458	BE0000247	
DB00458	BE0003603	
DB00458	BE0003604	
DB00458	BE0000533	
DB00458	BE0000575	
DB00458	BE0000650	
DB00458	BE0004889	
DB00458	BE0000756	
DB00458	BE0000090	
DB00458	BE0000647	
DB00458	BE0000291	
DB00458	BE0000945	
DB00458	BE0005191	
DB00458	BE0003663	
DB00459	BE0000412	
DB00459	BE0000663	
DB00459	BE0000206	
DB00459	BE0000144	
DB00459	BE0000078	
DB00459	BE0000707	
DB00459	BE0000301	
DB00459	BE0009978	
DB00461	BE0000262	
DB00461	BE0000017	
DB00462	BE0000092	
DB00462	BE0000560	
DB00462	BE0000045	
DB00463	BE0000795	
DB00463	BE0000381	
DB00463	BE0000523	
DB00463	BE0000478	
DB00463	BE0000471	
DB00463	BE0000764	
DB00463	BE0000849	
DB00463	BE0002341	
DB00463	BE0000829	
DB00463	BE0000826	
DB00463	BE0004797	
DB00464	BE0000380	
DB00464	BE0000943	
DB00465	BE0000262	
DB00465	BE0000017	
DB00466	BE0000129	
DB00466	BE0000795	
DB00466	BE0000745	
DB00466	BE0000414	
DB00466	BE0000433	
DB00467	BE0000366	
DB00467	BE0000429	
DB00467	BE0000742	
DB00468	BE0004805	
DB00468	BE0000866	
DB00468	BE0000415	
DB00469	BE0000262	
DB00469	BE0000017	
DB00470	BE0000061	
DB00470	BE0000095	
DB00471	BE0000705	
DB00471	BE0000248	
DB00472	BE0000749	
DB00472	BE0000533	
DB00472	BE0000738	
DB00472	BE0003585	
DB00472	BE0003584	
DB00472	BE0004552	
DB00472	BE0000090	
DB00473	BE0000197	
DB00473	BE0000177	
DB00474	BE0000795	
DB00475	BE0004797	
DB00475	BE0008668	
DB00476	BE0000749	
DB00476	BE0000486	
DB00476	BE0000647	
DB00477	BE0000756	
DB00477	BE0000020	
DB00477	BE0000291	
DB00477	BE0000451	
DB00477	BE0000501	
DB00477	BE0000575	
DB00477	BE0000442	
DB00477	BE0000090	
DB00477	BE0004889	
DB00477	BE0000581	
DB00477	BE0000389	
DB00477	BE0000145	
DB00477	BE0000533	
DB00477	BE0004881	
DB00477	BE0004863	
DB00477	BE0004864	
DB00477	BE0000092	
DB00477	BE0000045	
DB00477	BE0000973	
DB00477	BE0000418	
DB00477	BE0004879	
DB00477	BE0000945	
DB00477	BE0000650	
DB00477	BE0000146	
DB00478	BE0000630	
DB00479	BE0000279	
DB00480	BE0004755	
DB00480	BE0003517	
DB00480	BE0003403	
DB00480	BE0000262	
DB00481	BE0000123	
DB00481	BE0000792	
DB00481	BE0008982	
DB00481	BE0008981	
DB00482	BE0000262	
DB00482	BE0001193	
DB00482	BE0000322	
DB00482	BE0003625	
DB00482	BE0009698	
DB00483	BE0000560	
DB00483	BE0000426	
DB00483	BE0000738	
DB00483	BE0000092	
DB00483	BE0000247	
DB00484	BE0000289	
DB00484	BE0000572	
DB00484	BE0000342	
DB00485	BE0009126	
DB00485	BE0004335	
DB00485	BE0004644	
DB00485	BE0004643	
DB00485	BE0004290	
DB00485	BE0003624	
DB00486	BE0000095	
DB00486	BE0000061	
DB00487	BE0000429	
DB00487	BE0000366	
DB00487	BE0000742	
DB00487	BE0004950	
DB00488	BE0004796	
DB00489	BE0000090	
DB00489	BE0000172	
DB00489	BE0000694	
DB00490	BE0000291	
DB00490	BE0000756	
DB00490	BE0000581	
DB00490	BE0000389	
DB00490	BE0004863	
DB00491	BE0000837	
DB00491	BE0000876	
